CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Condition,Count,Footnote
45T035,ST. JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,GWS 3381,HOUSTON,TX,77002,Harris,(713) 756-5334,6,Stroke,Not Available,2
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,All other conditions,240,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Brain disease or condition (non-traumatic),101,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Brain injury (traumatic),19,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Hip or femur fracture,40,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,"Hip or knee replacement, amputation or other bone or joint condition",41,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Nervous system disorder (excluding stroke),60,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Spinal cord disease or condition (non-traumatic),74,-
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Spinal cord injury (traumatic),Less than 11,1
45T044,UT SOUTHWESTERN INPATIENT REHABILITATION,5151 HARRY HINES BLVD,-,DALLAS,TX,75235,Dallas,(214) 645-4833,6,Stroke,117,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,All other conditions,96,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Brain disease or condition (non-traumatic),19,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Brain injury (traumatic),16,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Hip or femur fracture,31,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,"Hip or knee replacement, amputation or other bone or joint condition",62,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Nervous system disorder (excluding stroke),Less than 11,1
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Spinal cord disease or condition (non-traumatic),11,-
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Spinal cord injury (traumatic),Not Available,2
45T046,CHRISTUS SPOHN REHABILITIATION CENTER,600 ELIZABETH ST.,-,CORPUS CHRISTI,TX,78404,Nueces,(361) 881-3429,6,Stroke,68,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,All other conditions,363,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Brain disease or condition (non-traumatic),68,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Brain injury (traumatic),31,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Hip or femur fracture,112,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,"Hip or knee replacement, amputation or other bone or joint condition",173,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Nervous system disorder (excluding stroke),43,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Spinal cord disease or condition (non-traumatic),31,-
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Spinal cord injury (traumatic),Less than 11,1
45T058,BAPTIST HEALTH SYSTEM,7930 FLOYD CURL,-,SAN ANTONIO,TX,78229,Bexar,(210) 297-5192,6,Stroke,214,-
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,All other conditions,41,-
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Brain disease or condition (non-traumatic),Less than 11,1
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Brain injury (traumatic),19,-
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Hip or femur fracture,Less than 11,1
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,"Hip or knee replacement, amputation or other bone or joint condition",11,-
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Nervous system disorder (excluding stroke),Less than 11,1
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Spinal cord injury (traumatic),Not Available,2
45T068,MEMORIAL HERMANN TEXAS MEDICAL CENTER REHAB UNIT,6411 FANNIN,-,HOUSTON,TX,77030,Harris,(713) 704-2225,6,Stroke,69,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,All other conditions,29,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Brain disease or condition (non-traumatic),20,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Brain injury (traumatic),Less than 11,1
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Hip or femur fracture,27,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,"Hip or knee replacement, amputation or other bone or joint condition",13,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Nervous system disorder (excluding stroke),26,-
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Spinal cord injury (traumatic),Less than 11,1
45T072,BRAZOSPORT MEMORIAL HOSPITAL,100 MEDICAL DRIVE,-,LAKE JACKSON,TX,77566,Brazoria,(979) 285-1869,6,Stroke,24,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,All other conditions,62,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Brain disease or condition (non-traumatic),16,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Brain injury (traumatic),Less than 11,1
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Hip or femur fracture,46,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,"Hip or knee replacement, amputation or other bone or joint condition",37,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Nervous system disorder (excluding stroke),Less than 11,1
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Spinal cord disease or condition (non-traumatic),26,-
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Spinal cord injury (traumatic),Less than 11,1
45T079,BAYLOR SCOTT & WHITE INSTITUTE FOR REHABILITATION,1901 N. MACARTHUR,-,IRVING,TX,75061,Dallas,(972) 579-8759,6,Stroke,47,-
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,All other conditions,Less than 11,1
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Brain disease or condition (non-traumatic),Less than 11,1
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Brain injury (traumatic),Not Available,2
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Hip or femur fracture,13,-
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,"Hip or knee replacement, amputation or other bone or joint condition",Less than 11,1
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Nervous system disorder (excluding stroke),Less than 11,1
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Spinal cord disease or condition (non-traumatic),13,-
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Spinal cord injury (traumatic),Less than 11,1
45T080,TITUS REGIONAL MEDICAL CENTER,2001 N. JEFFERSON,-,MT. PLEASANT,TX,75455,Franklin,(903) 577-6579,6,Stroke,14,-
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,All other conditions,27,-
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Brain disease or condition (non-traumatic),Not Available,2
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Brain injury (traumatic),Not Available,2
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Hip or femur fracture,21,-
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,"Hip or knee replacement, amputation or other bone or joint condition",18,-
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Nervous system disorder (excluding stroke),54,-
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Spinal cord disease or condition (non-traumatic),Not Available,2
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Spinal cord injury (traumatic),Not Available,2
45T092,FORT DUNCAN REGIONAL MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,-,EAGLE PASS,TX,78852,Maverick,(830) 872-2990,6,Stroke,26,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,All other conditions,91,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Brain disease or condition (non-traumatic),18,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Brain injury (traumatic),Less than 11,1
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Hip or femur fracture,39,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,"Hip or knee replacement, amputation or other bone or joint condition",36,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Nervous system disorder (excluding stroke),21,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Spinal cord disease or condition (non-traumatic),11,-
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Spinal cord injury (traumatic),Less than 11,1
45T097,HCA HOUSTON HEALTHCARE SOUTHEAST,4000 SPENCER HIGHWAY,-,PASADENA,TX,77504,Harris,(713) 359-5381,6,Stroke,67,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,All other conditions,108,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Brain disease or condition (non-traumatic),12,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Brain injury (traumatic),12,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Hip or femur fracture,56,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,"Hip or knee replacement, amputation or other bone or joint condition",57,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Nervous system disorder (excluding stroke),Less than 11,1
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Spinal cord disease or condition (non-traumatic),13,-
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Spinal cord injury (traumatic),Less than 11,1
45T101,HILLCREST BAPTIST MED CTR,100 HILLCREST MEDICAL BLVD,-,WACO,TX,76712,McLennan,(254) 202-9815,6,Stroke,65,-
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,All other conditions,47,-
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Brain disease or condition (non-traumatic),Less than 11,1
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Brain injury (traumatic),Less than 11,1
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Hip or femur fracture,32,-
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,"Hip or knee replacement, amputation or other bone or joint condition",30,-
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Nervous system disorder (excluding stroke),28,-
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Spinal cord injury (traumatic),Not Available,2
45T104,GUADALUPE REGIONAL MEDICAL CTR,1215 EAST COURT STREET,-,SEGUIN,TX,78155,Guadalupe,(830) 401-7789,6,Stroke,31,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,All other conditions,235,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Brain disease or condition (non-traumatic),73,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Brain injury (traumatic),72,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Hip or femur fracture,211,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,"Hip or knee replacement, amputation or other bone or joint condition",244,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Nervous system disorder (excluding stroke),65,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Spinal cord disease or condition (non-traumatic),38,-
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Spinal cord injury (traumatic),Less than 11,1
45T107,LAS PALMAS REHABILITATION HOSPITAL,300 WAYMORE,-,EL PASO,TX,79902,El Paso,(915) 577-2630,6,Stroke,150,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,All other conditions,86,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Brain disease or condition (non-traumatic),50,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Brain injury (traumatic),11,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Hip or femur fracture,47,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,"Hip or knee replacement, amputation or other bone or joint condition",35,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Nervous system disorder (excluding stroke),66,-
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Spinal cord injury (traumatic),Not Available,2
45T119,EDINBURG REGIONAL MEDICAL CTR,1102 W TRENTON,PO BOX 2000,EDINBURG,TX,78539,Hidalgo,(804) 245-0406,6,Stroke,45,-
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,All other conditions,Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Brain disease or condition (non-traumatic),Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Brain injury (traumatic),Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Hip or femur fracture,Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,"Hip or knee replacement, amputation or other bone or joint condition",Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Nervous system disorder (excluding stroke),Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Spinal cord disease or condition (non-traumatic),Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Spinal cord injury (traumatic),Not Available,2
45T137,BAYLOR MEDICAL CENTER AT ALL SAINTS,1400 EIGHTH AVENUE,-,FORT WORTH,TX,76104,Tarrant,(817) 926-2544,6,Stroke,Not Available,2
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,All other conditions,84,-
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Brain disease or condition (non-traumatic),17,-
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Brain injury (traumatic),Less than 11,1
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Hip or femur fracture,40,-
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,"Hip or knee replacement, amputation or other bone or joint condition",26,-
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Nervous system disorder (excluding stroke),22,-
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Spinal cord injury (traumatic),Less than 11,1
45T147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO,P.O. BOX 2089,VICTORIA,TX,77902,Victoria,(361) 788-6963,6,Stroke,23,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,All other conditions,73,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Brain disease or condition (non-traumatic),47,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Brain injury (traumatic),Less than 11,1
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Hip or femur fracture,39,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,"Hip or knee replacement, amputation or other bone or joint condition",30,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Nervous system disorder (excluding stroke),67,-
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Spinal cord disease or condition (non-traumatic),Less than 11,1
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Spinal cord injury (traumatic),Less than 11,1
45T176,MISSION REGIONAL MEDICAL CENTER,900 S. BRYAN RD.,-,MISSION,TX,78572,Hidalgo,(502) 596-6346,6,Stroke,36,-
45T184,MEMORIAL HERMANN HOSPITAL,7737 SW FWY,-,HOUSTON,TX,77074,Harris,(713) 867-3394,6,All other conditions,65,-
45T184,MEMORIAL HERMANN HOSPITAL,7737 SW FWY,-,HOUSTON,TX,77074,Harris,(713) 867-3394,6,Brain disease or condition (non-traumatic),78,-
45T184,MEMORIAL HERMANN HOSPITAL,7737 SW FWY,-,HOUSTON,TX,77074,Harris,(713) 867-3394,6,Brain injury (traumatic),72,-
45T184,MEMORIAL HERMANN HOSPITAL,7737 SW FWY,-,HOUSTON,TX,77074,Harris,(713) 867-3394,6,Hip or femur fracture,132,-
